업소명,민박업소형태,주소,지방행정데이터인허가번호,지방행정데이터인허가일자,영업상태,latitude,longitude
BANDI HOUSE(반디하우스),외국인관광도시민박업,"서울특별시 도봉구 도봉로110가길 13, 1층 (창동)",CDFI2262212025000008,2025-12-05,영업/정상(영업중),37.6456208004708,127.033742934214
삼삼오오,외국인관광도시민박업,"서울특별시 강동구 성안로9길 7-18, 지하층 102호 (성내동)",CDFI2262212025000076,2025-10-24,영업/정상(영업중),37.5283408586851,127.130408925092
마르코 하우스,외국인관광도시민박업,"서울특별시 용산구 두텁바위로38길 31-4, 202호 (후암동)",CDFI2262212025000104,2025-12-05,영업/정상(영업중),37.5469804298404,126.983559129031
MUA HOUSE(무아하우스),외국인관광도시민박업,"서울특별시 도봉구 도봉로110가길 13, 3층 (창동)",CDFI2262212025000009,2025-12-05,영업/정상(영업중),37.6456208004708,127.033742934214
달혜화,외국인관광도시민박업,"서울특별시 종로구 동숭4라길 8, 조윤홈 202호 (동숭동)",CDFI2262212025000162,2025-12-10,영업/정상(영업중),37.5840003050037,127.005668640442
코코서울_3,외국인관광도시민박업,"서울특별시 용산구 청파로73다길 2, 3층 401호 (서계동)",CDFI2262212025000101,2025-12-03,영업/정상(영업중),37.5513939215539,126.967299084633
창신맨션,외국인관광도시민박업,"서울특별시 종로구 종로51가길 34-3, 3층 (창신동)",CDFI2262212025000163,2025-12-10,영업/정상(영업중),37.5734675723832,127.012841252246
군자하우스,외국인관광도시민박업,"서울특별시 광진구 능동로37길 34-8, 지층 101호 (중곡동)",CDFI2262212024000046,2024-10-30,영업/정상(영업중),37.5588207667262,127.078296173907
소윤재,외국인관광도시민박업,"서울특별시 종로구 지봉로 85-40, 101호 (창신동)",CDFI2262212025000164,2025-12-10,영업/정상(영업중),37.5770840705506,127.014436267939
써니하우스,외국인관광도시민박업,"서울특별시 강동구 구천면로36길 23-3, 1층 101호 (천호동)",CDFI2262212025000085,2025-12-10,영업/정상(영업중),37.5427343283655,127.132839873277
모다,외국인관광도시민박업,"서울특별시 성북구 삼선교로14길 77, 1층 (삼선동2가)",CDFI2262212025000035,2025-12-10,영업/정상(영업중),37.5847679722834,127.01059457575
온빈당 스테이,외국인관광도시민박업,"서울특별시 성동구 송정6길 5-1, 301호 (송정동)",CDFI2262212025000048,2025-12-09,영업/정상(영업중),37.5493739646565,127.065292104385
찬순이네,외국인관광도시민박업,"서울특별시 관악구 행운길 23-4, 201호 (봉천동)",CDFI2262212025000081,2025-12-09,영업/정상(영업중),37.4802521139439,126.959190368477
(Atelier in Seoul),외국인관광도시민박업,"서울특별시 관악구 신림로48길 17-8, 203호 (신림동)",CDFI2262212025000080,2025-12-09,영업/정상(영업중),37.4793654213177,126.933239966942
오주스테이,외국인관광도시민박업,"서울특별시 관악구 봉천로13길 64-1, 102호 (봉천동)",CDFI2262212025000073,2025-12-03,영업/정상(영업중),37.4910069625602,126.931931720442
서원역 가까운 전망대 언덕집,외국인관광도시민박업,"서울특별시 관악구 신림로46길 38, B02호 (신림동, 전원주택)",CDFI2262212025000079,2025-12-09,영업/정상(영업중),37.4790825681319,126.935297988541
미부스테이,외국인관광도시민박업,"서울특별시 관악구 신림로 253, 2층 (신림동)",CDFI2262212024000073,2024-07-22,영업/정상(영업중),37.4776511780373,126.933110573177
더 암사,외국인관광도시민박업,"서울특별시 강동구 상암로5길 28, B02호 (암사동)",CDFI2262212025000086,2025-12-10,영업/정상(영업중),37.5515748248399,127.127536014121
오즈202 (Oz302),외국인관광도시민박업,"서울특별시 서대문구 신촌로3나길 24, 302호 (창천동)",CDFI2262212025000115,2025-12-09,영업/정상(영업중),37.5583280168627,126.930493268475
고요 홍대,외국인관광도시민박업,"서울특별시 마포구 와우산로26길 11, 302호 (창전동, 더하우스)",CDFI2262212025000433,2025-12-03,영업/정상(영업중),37.5527081692726,126.92653134188
나나스테이,외국인관광도시민박업,"서울특별시 관악구 신림로30길 17-8, 2층 305호 (신림동)",CDFI2262212025000029,2025-03-10,영업/정상(영업중),37.4730234128272,126.936041534623
"STAY, 쉼",외국인관광도시민박업,"서울특별시 마포구 월드컵북로45길 16, 그린빌라 1층 101호 (상암동)",CDFI2262212025000429,2025-12-03,영업/정상(영업중),37.574856614007,126.894623107402
송희,외국인관광도시민박업,"서울특별시 마포구 백범로 205, 101동 603호 (신공덕동, 펜트라우스)",CDFI2262212025000430,2025-12-03,영업/정상(영업중),37.5440255735187,126.954094951539
리틀포레스트,외국인관광도시민박업,"서울특별시 마포구 새창로6길 33, 301호 (도화동)",CDFI2262212025000432,2025-12-03,영업/정상(영업중),37.5407004193626,126.952239049887
엣 모어,외국인관광도시민박업,"서울특별시 마포구 와우산로29나길 24-3, 202호 (서교동)",CDFI2262212025000437,2025-12-11,영업/정상(영업중),37.554420424205,126.927550130954
카이로스,외국인관광도시민박업,"서울특별시 마포구 와우산로26길 11, 402호 (창전동, 더하우스)",CDFI2262212025000438,2025-12-11,영업/정상(영업중),37.5527081692726,126.92653134188
HBC[온김],외국인관광도시민박업,"서울특별시 용산구 신흥로 57-8, 2층 (용산동2가)",CDFI2262212025000098,2025-12-01,영업/정상(영업중),37.5435417828925,126.987350249229
